Card 180: 57 92 69 87 99 12 78 23 89 43 | 68 70  5 79  9 63 88 17 82 19 47 34 11 25 60 67 71 80  2 54 18 33 38 91 30
Card 181: 90 73 65 75 52 81 94 48 57 44 | 35 45 97 84 49 77  5 36 30  4 55 69 21 26 31 19 76 68 66 80 53 72 40 52 54
Card 182: 59 86 35 48 42 87 52 51 90 62 | 38 70 60 32 66 95 72 22 23 24 28 26 56 40 78  2 51 43 39 33 93 57 87  6 31
Card 183: 60 30 90 38 62  7 42 28 20 44 | 85 88 91 11 73 81 54  7 18 66  8  6 79  4 29 31 68  5 16 52 94 34 57 70  2
Card 184:  2 32 36 29 90 89 16 10 46 94 | 52 78 18 39 45 42 40 83 62 50 96  9 33 72 77 81 43 25 64 57 24 95 30 74 35
Card 185:  3 62 16 97 60  2 68 28 15 49 |  9 42 62 39 28 61  8 73  2 16 71 52 97  3 49 38 68 15 12 27 60 30  7 96 70
Card 186: 82 18 77 36 31 41 38 83 48 24 | 13 61 83 65 51 82 63 93 88 31 76 94 25 18 36 35  7 22 77 78 55 14 38 48 50
Card 187: 99 58 65 32 17 79 38 72 41 60 | 99 44 86 60 79 53 56 32 38 19 64 45 34 98 14 20 58 68 17 97 13 72 41 65 77
Card 188: 20 75 76 72 91 98 19 45 74 60 | 71 45 60 20 31 74 72 76 98 15 13 91 43 10 75 58 70 64 84 37 19 77 83 42 96
Card 189: 31 70 40 72  9 74 41 43  1 35 |  6 28 27 35 23  9 13 74 45 38 90  3 22 19 46  8 98 94 43 79 15 24 56 32 73
Card 190: 55 61  7 69 21  5 36 25 41 26 |  8 22 79 57  9 91 84 81 15 35 80 77 69 60 65  2 45 32 38 82 95 19  3 83 23
Card 191: 30 59 66  9 53 71 27 91 58 12 | 59 45 42 92 58 66 61 55 18 80 94 63 21 40  3 75 29 11 88 81 79 28 30 41  9
Card 192: 63 62 44 26 38 79 68 74  5 14 |  9 79 44 71 63 38 26 56 96 16  5 62 12 22 72 99 84 14 68 76  6 70 74 88 45
Card 193: 36 33 91 12 96 88 67 35 41 18 | 68 41 91  1 25 63 19 69  4 58 85 13 77 12 26 35 49 20 18 55 60 67 96 64 88
Card 194: 76 61 87 12 15 24 48  6 77 66 | 41 51  6  1 83 26  9 71 67 32 53 68 88 94 30 99 35 98 13 44  2 72  8 74 82
Card 195: 85  6 35  2 11 29 39 48 13 28 | 21 10 81 28  5 43 58 36 31 39 50 19  2 40 59 20 86 90 96 53 23 70 85  8 68
Card 196: 47 94 65 85 17 71 48 60 19 21 | 42 17 94 79 47 65 13 21 48 45 27 26 71 78 85 50 87  3 91  1 28 58 19 57  9
Card 197: 91 45 87 63 88  8 21 16  4 83 | 51 86 95 45 15 77 60 85 58 47 22 67 17 54 79  8 61 82 57 64 99 70 93 88 14
Card 198: 32 29  5  2 68 99 66 48 23 10 |  5 86 96 59 16 22 97 99 55 38 50 58 80 89 11 75 17 87 93 63 34 73 68 92 48
Card 199: 38 48 17 67 27 85 63 80 15 79 | 78 84 17 52 51 41 48 80 94 12 82 98  4 21 57 15 85 62 63 93 56 55 18 13 83
Card 200: 47 65 31 18 49 45 73 50 66 37 |  3  7 50 65 44 97 94 92 19 54  5 71  8 15 38 89  9 59 49 78 98 18 55 60 25
Card 201: 51  6 38 45 20 98 19 49 42 46 | 39 84 30 18 26 82 76 34 53 66 99 92 14 32 43 91 71 28 86 83 36 87  4 73 90
Card 202: 36 39  6 87 46 59 38 94 77 81 | 29 67  6 95 96 43 22 91 64 79 72 76 69 42 56 18  5 92 31 48 49 57 59 70 47
Card 203: 65 94 83 37 74 48 82 58 24 32 | 15 84 41 50 44 36 45 34 52 48 40 92 88 33 24 82 80 18 78 53 66 49 13 98 89
Card 204: 20 50 78 99 25 67 80 86 54 47 | 62 64 51 14 83 79 61 37  4 98 16 85 27 10 70 50 13  8 53 63 65 97 71 21 94
Card 205: 85 47  9 91 79 52 28 26 19 33 | 61 75 46 17 16 34 98  3 62 56 74 54 88 99  2 57  4 78 32 72 97 81 90 64 63
Card 206: 80 39 46 82 49 98 73 32 85 15 | 90 60 47 54 59 41 20 33 92 11 88 61 99 84 94 78 71 35 55  2 51 40 67 18 66
